#;#;#;OPERATOR:1;OPERATOR:1;OPERATOR:2;OPERATOR:2;OPERATOR:2;OPERATOR:2;OPERATOR:2;OPERATOR:2;OPERATOR:2;OPERATOR:2;OPERATOR:2;OPERATOR:2;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;18;18;18;19;19;19;20;21;21;22;22;22;22
#;#;#;X-axis rotation angle;Y-axis rotation angle;a0;ax;ax2;ax3;ay;axy;ax2y;ay2;axy2;ay3;Name;Created on;Studiable type;Axis name - X;Axis length - X;Axis size - X;Axis spacing - X;Axis name - Y;Axis length - Y;Axis size - Y;Axis spacing - Y;Axis name - Z;Layer type - Z;Axis length - Z;Axis size - Z;Axis spacing - Z;NM-points ratio - Z;Name;Created on;Studiable type;Axis name - X;Axis length - X;Axis size - X;Axis spacing - X;Axis name - Y;Axis length - Y;Axis size - Y;Axis spacing - Y;Axis name - Z;Layer type - Z;Axis length - Z;Axis size - Z;Axis spacing - Z;NM-points ratio - Z;Name;Created on;Studiable type;Axis name - X;Axis length - X;Axis size - X;Axis spacing - X;Axis name - Y;Axis length - Y;Axis size - Y;Axis spacing - Y;Axis name - Z;Layer type - Z;Axis length - Z;Axis size - Z;Axis spacing - Z;NM-points ratio - Z;Sq;Ssk;Sku;Sp;Sv;Sz;Sa;Smr (c = 1000 nm below highest peak);Smc (p = 10.00%);Sxp (p = 50.00%, q = 97.50%);Sal (s = 0.2000);Str (s = 0.2000);Std (Reference angle = 0.000°);Sdq;Sdr;Vm (p = 10.00%);Vv (p = 10.00%);Vmp (p = 10.00%);Vmc (p = 10.00%, q = 80.00%);Vvc (p = 10.00%, q = 80.00%);Vvv (p = 80.00%);Maximum depth of furrows;Mean depth of furrows;Mean density of furrows;First direction;Second direction;Third direction;Isotropy;Length-scale anisotropy (Sfrax) (epLsar);Length-scale anisotropy (NewEplsar);Fractal complexity (Asfc);Scale of max complexity (Smfc);HAsfc9 (HAsfc9);HAsfc81 (HAsfc81)
#;#;#;°;°;nm;nm;nm;nm;nm;nm;nm;nm;nm;nm;<no unit>;<no unit>;<no unit>;<no unit>;µm;points;µm;<no unit>;µm;points;µm;<no unit>;<no unit>;nm;digits;nm;%;<no unit>;<no unit>;<no unit>;<no unit>;µm;points;µm;<no unit>;µm;points;µm;<no unit>;<no unit>;nm;digits;nm;%;<no unit>;<no unit>;<no unit>;<no unit>;µm;points;µm;<no unit>;µm;points;µm;<no unit>;<no unit>;nm;digits;nm;%;nm;<no unit>;<no unit>;nm;nm;nm;nm;%;nm;nm;µm;<no unit>;°;<no unit>;%;µm³/µm²;µm³/µm²;µm³/µm²;µm³/µm²;µm³/µm²;µm³/µm²;nm;nm;cm/cm2;°;°;°;%;<no unit>;<no unit>;<no unit>;µm²;<no unit>;<no unit>
03.09.2020;15:02:12;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-041 - MU-041-D2-01-b_50x09_LSM_Topo.mnt;1,663932479;1,431821636;1750,61797;-3,458526708;-0,007507541;3,52E-06;-0,965078325;0,02441168;-4,08E-06;-0,004239003;-7,93E-06;-7,30E-07;BA_50x_res --- MU-041 - MU-041_D2-01-b_50x09_LSM_Topo;07.09.2020 14:01;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;28625,34064;63065;0,453902175;0;BA_50x_res --- MU-041 - MU-041-D2-01-b_50x09_LSM_Topo > Leveled (LS-plane);07.09.2020 14:01;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;24517,07205;54014;0,453902175;0;BA_50x_res --- MU-041 - MU-041-D2-01-b_50x09_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;07.09.2020 14:01;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;13469,04774;296739;0,045390217;0;1730,034034;-1,467559448;7,054810836;3349,843438;10119,2043;13469,04774;1287,394868;3,566037786;1784,593887;4510,305543;19,82200513;0,78023299;39,25235257;0,403114953;6,137411214;0,049234587;1,833815945;0,049234587;1,400141232;1,537241301;0,296574645;11224,72843;1760,905743;2256,567794;135,0034991;153,5127245;44,98781827;82,0778623;0,001986791;0,018011786;9,405338005;23,10752721;0,555150901;0,724727395
03.09.2020;15:02:37;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-041 - MU-041-D2-01-c_50x09_LSM_Topo.mnt;0,853391292;2,216314084;-281,5070247;0,63634107;-0,008281098;-2,06E-06;14,63857776;0,029931719;-7,60E-07;-0,041129011;-1,14E-05;1,95E-05;BA_50x_res --- MU-041 - MU-041_D2-01-c_50x09_LSM_Topo;07.09.2020 14:13;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;28794,67576;60750;0,473986432;0;BA_50x_res --- MU-041 - MU-041-D2-01-c_50x09_LSM_Topo > Leveled (LS-plane);07.09.2020 14:13;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;26542,29224;55998;0,473986432;0;BA_50x_res --- MU-041 - MU-041-D2-01-c_50x09_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;07.09.2020 14:13;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;9361,800822;197512;0,047398643;0;1458,215891;-0,503664727;3,331442611;3746,104369;5615,696453;9361,800822;1155,326476;1,206908916;1799,950183;3410,224406;23,0362272;0,595882051;132,4951203;0,303032139;4,157034;0,044633516;1,844604135;0,044633516;1,313747752;1,645681335;0,1989228;6252,639421;1363,094886;2359,237431;44,99487058;179,99241;135,0118446;91,51117476;7,34E-05;0,017678442;6,802883677;7,890413111;0,180245176;0,430485608
03.09.2020;15:03:05;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-104 - MU-104-D1-01-a_50x09_LSM_Topo.mnt;-5,11257614;-5,416511487;796,2973106;-6,729459427;-0,019293281;4,92E-06;38,74562428;0,052232359;2,25E-05;-0,10987897;-5,00E-05;6,71E-05;BA_50x_res --- MU-104 - MU-104_D1-01-a_50x09_LSM_Topo;7/13/2020 10:23:15 AM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;50778,84506;65443;0,775924775;0;BA_50x_res --- MU-104 - MU-104-D1-01-a_50x09_LSM_Topo > Leveled (LS-plane);7/13/2020 10:23:15 AM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;33661,16859;43382;0,775924775;0;BA_50x_res --- MU-104 - MU-104-D1-01-a_50x09_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;7/13/2020 10:23:15 AM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;23860,38517;307509;0,077592478;0;3370,575968;-0,354329383;3,522428324;11808,02323;12052,36194;23860,38517;2620,314905;0,164535416;4216,73757;7634,43145;21,42150682;0,668017564;144,0028563;0,492213302;9,820356869;0,12635088;4,343055278;0,12635088;2,899802543;3,873787966;0,469267312;11407,56845;3329,862857;1952,918587;90,01194048;134,9924306;146,2442291;74,31689394;0,001464488;0,017777448;12,24539927;20,20327413;0,222293627;0,43794496
03.09.2020;15:03:35;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-104 - MU-104-D1-01-b_50x09_LSM_Topo.mnt;-7,319217821;1,017858115;-10844,23471;49,95913996;-0,020751995;-3,09E-06;-1,832758739;-0,105084952;6,60E-06;0,061087581;7,75E-05;-5,20E-05;BA_50x_res --- MU-104 - MU-104_D1-01-b_50x09_LSM_Topo;7/13/2020 10:43:18 AM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;54365,94796;63563;0,855308088;0;BA_50x_res --- MU-104 - MU-104-D1-01-b_50x09_LSM_Topo > Leveled (LS-plane);7/13/2020 10:43:18 AM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;29307,98693;34266;0,855308088;0;BA_50x_res --- MU-104 - MU-104-D1-01-b_50x09_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;7/13/2020 10:43:18 AM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;18074,02838;211316;0,085530809;0;3695,255624;0,136597365;2,322074018;9291,468347;8782,560035;18074,02838;3068,270041;0,614009038;5184,690236;6409,681861;24,04843161;0,289425144;114,7451361;0,526701688;10,75383302;0,131853117;5,316526152;0,131853117;3,616154831;4,994317217;0,322208936;13977,53885;3367,42598;1940,764711;116,4857128;89,99516896;123,7531156;78,5027772;0,002390003;0,017601356;14,92124952;45,22848651;0,228701217;0,674279805
03.09.2020;15:04:02;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-104 - MU-104-D1-01-c_50x09_LSM_Topo.mnt;-4,964935985;-5,933103281;1613,084652;4,683361643;-0,036682727;1,23E-05;22,40697467;0,061634975;2,57E-05;-0,100578846;-6,68E-05;7,50E-05;BA_50x_res --- MU-104 - MU-104_D1-01-c_50x09_LSM_Topo;7/13/2020 11:03:05 AM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;52634,2282;65269;0,806420019;0;BA_50x_res --- MU-104 - MU-104-D1-01-c_50x09_LSM_Topo > Leveled (LS-plane);7/13/2020 11:03:05 AM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;31443,92937;38992;0,806420019;0;BA_50x_res --- MU-104 - MU-104-D1-01-c_50x09_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;7/13/2020 11:03:05 AM;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;19002,80389;235644;0,080642002;0;3283,174605;-0,447049138;3,165314986;7928,399056;11074,40483;19002,80389;2583,797702;0,385672744;4117,92838;7579,815121;21,18776837;0,656058264;86,25805943;0,494234121;9,884954042;0,108385393;4,226307173;0,108385393;2,939795816;3,768731678;0,457575495;10693,96813;3259,887558;1985,505746;90,0080816;45,02804357;134,9963995;75,07730589;0,00085347;0,017743527;12,58722594;26,42927132;0,255920943;0,45863846
03.09.2020;15:04:29;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-107 - MU-107-B1-01-a_50x09_LSM_Topo.mnt;-2,457502503;-3,597069979;-7125,337519;14,91256347;0,006319837;-1,41E-05;24,90828625;-0,03311806;1,01E-05;-0,027934722;1,74E-05;8,56E-06;BA_50x_res --- MU-107 - MU-107_B1-01-a_50x09_LSM_Topo;07.09.2020 14:46;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;26676,66895;66193;0,403013445;0;BA_50x_res --- MU-107 - MU-107-B1-01-a_50x09_LSM_Topo > Leveled (LS-plane);07.09.2020 14:46;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;18731,25889;46478;0,403013445;0;BA_50x_res --- MU-107 - MU-107-B1-01-a_50x09_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;07.09.2020 14:46;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;8739,145045;216845;0,040301344;0;1273,384146;-0,647023044;4,500307229;3260,781782;5478,363262;8739,145045;953,4543531;2,709810274;1553,663433;3116,790655;23,92865666;0,786698278;137,5021735;0,160788703;1,265263687;0,05208463;1,605740717;0,05208463;1,006566009;1,4127237;0,193017017;4525,639479;1099,683189;1608,673407;134,9894053;90,00716632;0,007563052;93,87898918;0,000888803;0,017344721;1,939020602;185,3083877;0,379649799;0,710140246
03.09.2020;15:04:55;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-107 - MU-107-B1-01-b_50x09_LSM_Topo.mnt;-0,453487473;-6,335339809;2953,135575;-17,15146048;0,022504749;-8,42E-06;4,694214058;-0,003233456;-6,90E-06;-0,005998649;1,66E-05;-3,26E-06;BA_50x_res --- MU-107 - MU-107_B1-01-b_50x09_LSM_Topo;07.09.2020 15:01;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;39863,46814;65688;0,606860738;0;BA_50x_res --- MU-107 - MU-107-B1-01-b_50x09_LSM_Topo > Leveled (LS-plane);07.09.2020 15:01;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;15647,90412;25785;0,606860738;0;BA_50x_res --- MU-107 - MU-107-B1-01-b_50x09_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;07.09.2020 15:01;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;10659,50886;175650;0,060686074;0;1402,404423;-0,524549137;4,158055718;4371,521324;6287,987533;10659,50886;1097,096065;0,611440938;1642,449626;3111,735032;20,41052044;0,909778065;86,00510945;0,221829728;2,293643638;0,057458572;1,699890247;0,057458572;1,240541964;1,518064891;0,181825356;7705,290557;1558,128335;1700,45956;90,00435578;45,0004707;63,52061143;86,76008262;0,001222588;0,017531358;3,545217405;94,67525758;0,563747515;0,906846982
03.09.2020;15:05:21;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-107 - MU-107-B1-01-c_50x09_LSM_Topo.mnt;-1,489802444;0,056130779;-6841,234739;14,29512388;0,005369095;-1,33E-05;22,7701452;-0,034198861;2,47E-05;-0,028072664;-1,60E-06;1,60E-05;BA_50x_res --- MU-107 - MU-107_B1-01-c_50x09_LSM_Topo;07.09.2020 15:12;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;16887,04213;64972;0,259912611;0;BA_50x_res --- MU-107 - MU-107-B1-01-c_50x09_LSM_Topo > Leveled (LS-plane);07.09.2020 15:12;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;13749,3771;52900;0,259912611;0;BA_50x_res --- MU-107 - MU-107-B1-01-c_50x09_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;07.09.2020 15:12;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;9489,747297;365113;0,025991261;0;1482,755461;-0,248323803;3,585704648;4016,117676;5473,629622;9489,747297;1156,757415;2,140911471;1849,237221;3189,040487;27,67635257;0,757844829;86,24650621;0,181299169;1,60458263;0,067947065;1,917179916;0,067947065;1,231713897;1,728222894;0,188957021;4493,75908;1323,505633;1674,728432;179,9959313;90,01522472;134,9701761;75,30924087;0,001568627;0,017170573;2,417994737;141,6549139;0,327965943;0,545714799
03.09.2020;15:05:47;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-107 - MU-107-D2-01-a_50x07_LSM_Topo.mnt;0,419020126;-0,574805539;-34176,70577;90,40746893;-0,06503001;1,08E-05;89,24517372;-0,093531876;3,28E-05;-0,089033193;1,27E-05;3,76E-05;BA_50x_res --- MU-107 - MU-107_D2-01-a_50x07_LSM_Topo;07.09.2020 15:58;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;34319,41402;65569;0,523409142;0;BA_50x_res --- MU-107 - MU-107-D2-01-a_50x07_LSM_Topo > Leveled (LS-plane);07.09.2020 15:58;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;34307,89902;65547;0,523409142;0;BA_50x_res --- MU-107 - MU-107-D2-01-a_50x07_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;07.09.2020 15:58;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;18965,25919;362341;0,052340914;0;3048,699542;0,072891717;2,942916362;11455,33248;7509,926708;18965,25919;2447,697803;0,194138248;3851,923516;6079,89473;30,11192478;*****;66,74882344;0,340031791;5,166229978;0,148999954;4,000903336;0,148999954;2,86270587;3,677239016;0,323664321;6667,604376;2133,105278;2683,433407;89,99672633;44,988403;0,004291804;67,90413715;0,002848489;0,017309579;5,694311846;1,925824553;0,221025816;0,501939011
03.09.2020;15:06:12;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-107 - MU-107-D2-01-b_50x07_LSM_Topo.mnt;6,693423307;5,92203726;-1612,927847;-5,396862259;0,00505423;-2,95E-06;18,90797008;0,009203588;-3,33E-06;-0,029853689;7,12E-08;9,97E-06;BA_50x_res --- MU-107 - MU-107_D2-01-b_50x07_LSM_Topo;07.09.2020 16:22;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;56742,8151;65579;0,865258926;0;BA_50x_res --- MU-107 - MU-107-D2-01-b_50x07_LSM_Topo > Leveled (LS-plane);07.09.2020 16:22;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;19771,16646;22850;0,865258926;0;BA_50x_res --- MU-107 - MU-107-D2-01-b_50x07_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;07.09.2020 16:22;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;11384,12516;131569;0,086525893;0;1378,421912;-0,888736127;6,292924358;4089,127158;7294,998004;11384,12516;971,2402807;1,419628646;1411,397364;3433,620692;18,89999563;0,647537969;50,99074909;0,27855846;3,474866674;0,085312501;1,496709102;0,085312501;0,989195285;1,265669476;0,231039626;5613,626859;1418,967283;2699,742762;179,9803964;44,99266105;89,99640292;78,02104776;0,004332642;0,017863746;4,53438356;2,059598551;0,520806004;0,753698734
03.09.2020;15:06:37;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-107 - MU-107-D2-01-c_50x07_LSM_Topo.mnt;2,607021552;5,89520659;-9640,459698;39,74829052;-0,057163565;2,52E-05;13,32830439;0,000125087;-3,23E-06;-0,00821711;-3,42E-06;3,28E-07;BA_50x_res --- MU-107 - MU-107_D2-01-c_50x07_LSM_Topo;07.09.2020 16:41;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;44246,08824;64934;0,681400934;0;BA_50x_res --- MU-107 - MU-107-D2-01-c_50x07_LSM_Topo > Leveled (LS-plane);07.09.2020 16:41;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;18925,22954;27774;0,681400934;0;BA_50x_res --- MU-107 - MU-107-D2-01-c_50x07_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;07.09.2020 16:41;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;11170,47807;163934;0,068140093;0;1850,384271;0,027261483;3,103697561;5247,059751;5923,418318;11170,47807;1451,139789;0,997038794;2500,763774;3750,416161;26,54931046;0,572509482;16,74539029;0,307667971;4,297578411;0,089666975;2,590411693;0,089666975;1,614545528;2,382620491;0,207791203;6365,102404;1686,136699;2561,4125;134,9859615;116,4845769;0,012604695;88,50184784;0,000710013;0,017541044;4,940082478;2,519301541;0,428078323;0,640370495
03.09.2020;15:07:03;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-111 - MU-111-B1-01-a_50x07_LSM_Topo.mnt;-0,697308917;-6,682706145;-2874,51055;6,352404946;-0,010754893;2,01E-07;10,90245064;0,017770262;5,34E-06;-0,018356705;-1,72E-05;7,89E-06;BA_50x_res --- MU-111 - MU-111_B1-01-a_50x07_LSM_Topo;07.03.2020 15:33;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;45566,25961;63098;0,722150617;0;BA_50x_res --- MU-111 - MU-111-B1-01-a_50x07_LSM_Topo > Leveled (LS-plane);07.03.2020 15:33;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;19888,75013;27541;0,722150617;0;BA_50x_res --- MU-111 - MU-111-B1-01-a_50x07_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;07.03.2020 15:33;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;8294,910843;114864;0,072215062;0;1107,593529;-0,586229487;4,428873431;3620,574332;4674,336511;8294,910843;836,6200635;0,500178697;1295,473939;2748,712928;25,20023283;0,528621904;79,25642818;0,15792557;1,194530492;0,05139917;1,346840877;0,05139917;0,891209129;1,181435356;0,165405521;4086,409623;844,8898598;2455,249199;90,01233463;44,98184823;63,52925999;55,11255789;0,003003396;0,016466592;1,40070201;1,683778668;0,491569851;0,638589482
03.09.2020;15:07:29;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-111 - MU-111-B1-01-b_50x07_LSM_Topo.mnt;-1,337327555;-7,550194449;4982,374127;-5,526687471;-6,47E-05;-8,08E-06;-11,21806309;0,017351826;2,52E-05;0,001044727;-2,59E-05;4,76E-06;BA_50x_res --- MU-111 - MU-111_B1-01-b_50x07_LSM_Topo;07.03.2020 16:00;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;47497,09616;64411;0,737406595;0;BA_50x_res --- MU-111 - MU-111-B1-01-b_50x07_LSM_Topo > Leveled (LS-plane);07.03.2020 16:00;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;25728,11608;34890;0,737406595;0;BA_50x_res --- MU-111 - MU-111-B1-01-b_50x07_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;07.03.2020 16:00;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;5819,612843;78920;0,073740659;0;956,2960686;-0,185484256;2,921604103;2911,502457;2908,110387;5819,612843;766,4633294;1,442659893;1168,574831;2057,045611;18,45975027;0,466658461;86,75401876;0,158465335;1,200088705;0,041010819;1,209614994;0,041010819;0,884758887;1,093481784;0,116133211;3053,600708;921,1174972;2404,086203;89,97854666;63,49738571;134,9887818;54,78204741;0,005079066;0,016390889;1,364829552;1,925824553;0,465613171;0,787219653
03.09.2020;15:07:54;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-111 - MU-111-B1-01-c_50x07_LSM_Topo.mnt;-2,712616466;-9,298919919;-4259,611507;17,96817907;-0,009952395;-3,68E-06;5,011198848;-0,020423526;1,21E-05;-3,13E-05;4,75E-06;-1,49E-06;BA_50x_res --- MU-111 - MU-111_B1-01-c_50x07_LSM_Topo;07.03.2020 16:30;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;56384,3836;65353;0,862766569;0;BA_50x_res --- MU-111 - MU-111-B1-01-c_50x07_LSM_Topo > Leveled (LS-plane);07.03.2020 16:30;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;15704,93986;18203;0,862766569;0;BA_50x_res --- MU-111 - MU-111-B1-01-c_50x07_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;07.03.2020 16:30;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;9201,146632;106647;0,086276657;0;1330,66172;-0,205452605;3,540197822;4053,277343;5147,869289;9201,146632;1049,062147;0,927632681;1684,956577;2702,839135;26,82135391;0,573549952;86,00725413;0,177543003;1,504065817;0,059683144;1,744630784;0,059683144;1,176300971;1,591713013;0,152917771;5021,430848;1191,239327;2408,936607;89,99603604;0,020538922;45,01213651;66,06939841;0,003799795;0,017175326;1,572516158;1,925824553;0,539260684;0,857590477
03.09.2020;15:08:20;E:\USE-WEAR\archaeology\BALVE\ConfoMap\BA_pro --- BA_50x_res --- MU-112 - MU-112-C1-01-a_50x09_LSM_Topo.mnt;-6,971212355;2,287272136;9846,222749;-12,08176188;-0,048596386;5,51E-05;-30,5413835;0,05586971;-1,53E-05;0,005704624;-4,87E-05;2,52E-05;BA_50x_res --- MU-112 - MU-112_C1-01-a_50x09_LSM_Topo;07.07.2020 10:44;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;60255,70178;65171;0,924578444;0;BA_50x_res --- MU-112 - MU-112-C1-01-a_50x09_LSM_Topo > Leveled (LS-plane);07.07.2020 10:44;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;41242,67065;44607;0,924578444;0;BA_50x_res --- MU-112 - MU-112-C1-01-a_50x09_LSM_Topo > Leveled (LS-plane) > Form removed (LS-poly 3) > Outliers removed > Thresholded (0,1000 %   99,90 %) > S-filtered (Lambda-s 2,500 µm) > Filled-in non-measured points;07.07.2020 10:44;Surface;X;255,4748056;1198;0,213429245;Y;255,4748056;1198;0,213429245;Z;Topography;21027,87247;227432;0,092457844;0;3683,812059;0,388445405;3,088508291;11458,8554;9569,017064;21027,87247;2872,012368;0,39137995;5283,001668;6416,363689;25,19736773;0,670894835;171,2432685;0,576411616;11,59279653;0,18921582;5,472260452;0,18921582;3,231078882;5,123319481;0,348940972;11674,06645;4242,316398;2070,589103;9,11E-05;90,00504299;26,4769082;54,51579673;0,001804791;0,018377276;16,14625116;151,4947221;0,530311663;0,902877933
